id,title,subtitle,lat,lng,teaserUrl,category,category_ger,pic_url,loc_admin1,loc_admin2,click,dest_id,dest_name,loc_name,equal to dest,ok
idsbb197993,Umwelt Arena Schweiz in Spreitenbach.,Umwelt Arena Schweiz in Spreitenbach.,47.4221702,8.3638854,/content/internet/plc/leisure-holidays/de/tagesausflug/umwelt-arena-schweiz.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff-gradient/UmweltArenaSchweiz_0067b1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Baden,"{'lat': 47.4221702, 'lng': 8.3638854}",8590268,"Spreitenbach, ASP",Spreitenbach,FALSE,
idsbb6513ed,Bernaqua – Erlebnisbad.,Bernaqua – Erlebnisbad.,46.944989,7.374064,/content/internet/plc/leisure-holidays/de/tagesausflug/bernaqua/bernaqua-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Bernaqua_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Bern-Mittelland District,"{'lat': 46.944989, 'lng': 7.374064}",8502213,Wohlen AG,Wohlen,FALSE,
idsbb355b5e,Splash e Spa Tamaro (ohne Spa).,Splash e Spa Tamaro (ohne Spa).,46.12398,8.925281,/content/internet/plc/leisure-holidays/de/tagesausflug/splash-e-spa-tamaro/splash-e-spa-tamaro-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/splash-e-spa-tamaro-ohne-spa.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Bellinzona District,"{'lat': 46.12398, 'lng': 8.925281}",8505404,Cadenazzo,Cadenazzo,TRUE,
idsbb4e5ba9,Erlebnispark Schongiland.,Erlebnispark Schongiland.,47.268536,8.270718,/content/internet/plc/leisure-holidays/de/tagesausflug/erlebnispark-schongiland.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/ErlebnisparkSchongiland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Muri,"{'lat': 47.268536, 'lng': 8.270718}",8502564,"Buttwil, Schule",Buttwil,FALSE,
idsbb293d81,Aquarena fun – Bad Schinznach.,Aquarena fun – Bad Schinznach.,47.459183,8.166101,/content/internet/plc/leisure-holidays/de/tagesausflug/aquarena-fun.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/AquarenafunBadSchinznach_Keyvisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Brugg,"{'lat': 47.459183, 'lng': 8.166101}",8502116,Schinznach Bad,Schinznach Bad,TRUE,
idsbb16f91e,Standseilbahn St-Imier–Mont-Soleil.,Standseilbahn St-Imier–Mont-Soleil.,47.1653,6.98887,/content/internet/plc/leisure-holidays/de/tagesausflug/funiculaire-st-imier-mont-soleil/funiculaire-st-imier-mont-soleil-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/St-Imier_Mont-Soleil_KeyVisual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Jura bernois,"{'lat': 47.1653, 'lng': 6.98887}",8506302,St. Gallen,Saint-Imier,FALSE,n
idsbbc35d01,Zoo und Schwimmbad Les Marécottes.,Zoo und Schwimmbad Les Marécottes.,46.109955,7.009749,/content/internet/plc/leisure-holidays/de/tagesausflug/zoo-et-piscine-des-marecottes.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Zoo-des-Marecottes.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Saint-Maurice District,"{'lat': 46.109955, 'lng': 7.009749}",8501562,Salvan,Salvan,TRUE,
idsbb9c7f81,Glasi Hergiswil.,Glasi Hergiswil.,46.9905821,8.3083735,/content/internet/plc/leisure-holidays/de/tagesausflug/glasi-hergiswil/glasi-hergiswil-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/GlasiHergiswil.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Nidwalden,Nidwalden,"{'lat': 46.9905821, 'lng': 8.3083735}",8508318,Hergiswil,Hergiswil,TRUE,
idsbbff215a,Das Olympische Museum.,Das Olympische Museum.,46.5087324,6.6340879,/content/internet/plc/leisure-holidays/de/tagesausflug/le-musee-olympique.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Musee_olympique.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Lausanne District,"{'lat': 46.5087324, 'lng': 6.6340879}",8501120,Lausanne,Lausanne,TRUE,
idsbbbfd008,Maestrani’s Chocolarium.,Maestrani’s Chocolarium.,47.4133117,9.1651452,/content/internet/plc/leisure-holidays/de/tagesausflug/maestranis-chocolarium/maestranis-chocolarium-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Maestranis_Chocolarium_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis Wil,"{'lat': 47.4133117, 'lng': 9.1651452}",8506209,Flawil,Flawil,TRUE,
idsbbf08af9,Sommerrodeln am Oeschinensee.,Sommerrodeln am Oeschinensee.,46.503112,7.695276,/content/internet/plc/leisure-holidays/de/tagesausflug/sommerrodeln-am-oeschinensee.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/SommerrodelnOeschinensee.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Frutigen-Niedersimmental District,"{'lat': 46.503112, 'lng': 7.695276}",8507475,Kandersteg,Kandersteg,TRUE,
idsbb444608,Smilestones.,Smilestones.,47.6837423,8.6126098,/content/internet/plc/leisure-holidays/de/tagesausflug/smilestones.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/smilestones.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schaffhausen,Bezirk Schaffhausen,"{'lat': 47.6837423, 'lng': 8.6126098}",8503423,Neuhausen,Neuhausen,TRUE,
idsbbf3709e,Baden im Alpamare.,Baden im Alpamare.,47.200658,8.793527,/content/internet/plc/leisure-holidays/de/tagesausflug/alpamare-zuerichsee/alpamare-zuerichsee-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/baden_im_Alpamare.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwyz,Bezirk Hoefe,"{'lat': 47.200658, 'lng': 8.793527}",124,Freienbach,Freienbach,TRUE,
idsbbd1268f,Seilpark Parco Avventura Gordola.,Seilpark Parco Avventura Gordola.,46.1813937,8.8633895,/content/internet/plc/leisure-holidays/de/tagesausflug/seilpark-parco-avventura-gordola.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/parco_avventura_gordola.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Locarno District,"{'lat': 46.1813937, 'lng': 8.8633895}",8505402,Gordola,Gordola,TRUE,
idsbb83652f,Augusta Raurica.,Augusta Raurica.,47.5331782,7.7220154,/content/internet/plc/leisure-holidays/de/schulen/augusta-raurica.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Augusta_Raurica.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Rheinfelden,"{'lat': 47.5331782, 'lng': 7.7220154}",8500300,Kaiseraugst,Kaiseraugst,TRUE,
idsbbbde8e2,Aranea+ in Schaffhausen.,Aranea+ in Schaffhausen.,47.7152337,8.5758045,/content/internet/plc/leisure-holidays/de/tagesausflug/climbing-challenge-aranea.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/araena_kletterzentrum.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schaffhausen,Bezirk Schaffhausen,"{'lat': 47.7152337, 'lng': 8.5758045}",8014484,Beringen Bad Bf,Beringen,FALSE,
idsbb69525d,Papiliorama Kerzers/Chiètres.,Papiliorama Kerzers/Chiètres.,46.9897025,7.2003856,/content/internet/plc/leisure-holidays/de/tagesausflug/papiliorama-kerzers-chieatres/papiliorama-kerzers-chieatres-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Papiliorama.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Fribourg,See District,"{'lat': 46.9897025, 'lng': 7.2003856}",8504400,Kerzers,Kerzers,TRUE,
idsbbaf6faf,Stockalperschloss und Thermalquellen.,Stockalperschloss und Thermalquellen.,46.3152887,7.9906455,/content/internet/plc/leisure-holidays/de/schulen/brigerbad-therme-in-den-alpen.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Stockalperschloss-und-Thermalquellen-2.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Brig District,"{'lat': 46.3152887, 'lng': 7.9906455}",8501609,Brig,Brig,TRUE,
idsbb183359,Conny-Land Bodensee Freizeitpark.,Conny-Land Bodensee Freizeitpark.,47.6156578,9.0558055,/content/internet/plc/leisure-holidays/de/tagesausflug/connyland-bodensee-freizeitpark.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/ConnyLandBodenseeFreizeitpark.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Thurgau,Weinfelden District,"{'lat': 47.6156578, 'lng': 9.0558055}",8502744,"Märstetten, Oberdorf",Maerstetten-Dorf,FALSE,
idsbb167ffc,Europa-Park – Übernachtungsangebote.,Europa-Park – Übernachtungsangebote.,48.268333,7.720833,/content/internet/plc/leisure-holidays/de/tagesausflug/europa-park-mehrtagesangebot.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Uebernachtungsangebote-Europapark.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Freiburg Region,"{'lat': 48.268333, 'lng': 7.720833}",8099997,Europa Park Rust,Rust,FALSE,
idsbbf14fd9,Freizeitpark Ravensburger Spieleland (D).,Freizeitpark Ravensburger Spieleland (D).,47.7782704,9.6121303,/content/internet/plc/leisure-holidays/de/tagesausflug/ravensburger-spieleland.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Ravensburger-Spieleland.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Tuebingen Region,"{'lat': 47.7782704, 'lng': 9.6121303}",8029153,Ravensburg,Ravensburg,TRUE,
idsbbb3dd8c,Fun & Action auf dem Pilatus.,Fun & Action auf dem Pilatus.,46.9874067,8.2484806,/content/internet/plc/leisure-holidays/de/tagesausflug/pilatus.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Fun_und_Action_am_Pilatus_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Obwalden,Obwalden,"{'lat': 46.9874067, 'lng': 8.2484806}",8508316,Alpnach Dorf,Alpnach,FALSE,
idsbb6ac87c,Europa-Park.,Europa-Park.,48.2660194,7.7220076,/content/internet/plc/leisure-holidays/de/tagesausflug/europa-park.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Oesterreich_Alpenexpress_Coastiality.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Baden-Wuerttemberg,Freiburg Region,"{'lat': 48.2660194, 'lng': 7.7220076}",8099997,Europa Park Rust,Rust,FALSE,
idsbbf2c9a5,linth-arena sgu.,linth-arena sgu.,47.0998976,9.063434,/content/internet/plc/leisure-holidays/de/tagesausflug/linth-arena-sgu.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/boulderhalle-glarus.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Glarus,Glarus,"{'lat': 47.0998976, 'lng': 9.063434}",8503227,Näfels-Mollis,Nafels,FALSE,
idsbb7a9c37,Foxtrail im Jura.,Foxtrail im Jura.,47.362139,7.349994,/content/internet/plc/leisure-holidays/de/tagesausflug/foxtrail-jura.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Foxtrail_Jura_2018.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Jura,Delemont District,"{'lat': 47.362139, 'lng': 7.349994}",8500109,Delémont,Delemont,FALSE,
idsbbb15755,Museum Nest.,Museum Nest.,46.4646713,6.8443665,/content/internet/plc/leisure-holidays/de/tagesausflug/museum-nest/museum-nest-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/MuseumNest.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Riviera-Pays-d'Enhaut District,"{'lat': 46.4646713, 'lng': 6.8443665}",8501200,Vevey,Vevey,TRUE,
idsbbe08d54,Tamaro Park.,Tamaro Park.,46.1265608,8.9212753,/content/internet/plc/leisure-holidays/de/tagesausflug/tamaro-park.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/galerie/ff-galerie/splash-spa-tamaro/SplasheSpa_1.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Ticino,Bellinzona District,"{'lat': 46.1265608, 'lng': 8.9212753}",8505404,Cadenazzo,Cadenazzo,TRUE,
idsbb808d83,Der Riesenwald in Elm.,Der Riesenwald in Elm.,46.9224342,9.1564158,/content/internet/plc/leisure-holidays/de/tagesausflug/tipp-der-riesenwald-elm.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Der_Riesenwald_Elm.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Glarus,Glarus,"{'lat': 46.9224342, 'lng': 9.1564158}",8503233,Schwanden GL,Schwanden,FALSE,
idsbbaf5d1c,FoodTrail – genussvolle Schnitzeljagd in der Stadt.,FoodTrail – genussvolle Schnitzeljagd in der Stadt.,47.4244818,9.3767173,/content/internet/plc/leisure-holidays/de/gruppen/foodtrail-genussvolle-schnitzeljagd-in-der-stadt.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Foodtrail_Gruppen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis St. Gallen,"{'lat': 47.4244818, 'lng': 9.3767173}",8506302,St. Gallen,Sankt Gallen,FALSE,
idsbb0e0dba,Brunni: die Sonnenseite von Engelberg.,Brunni: die Sonnenseite von Engelberg.,46.8200266,8.4069918,/content/internet/plc/leisure-holidays/de/tagesausflug/globi-reisli.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff-gradient/Globi_Reisli_Gradient_90b5ef.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Obwalden,Obwalden,"{'lat': 46.8200266, 'lng': 8.4069918}",8508399,Engelberg,Engelberg,TRUE,
idsbb8ed1b3,Aare Rafting.,Aare Rafting.,46.7634284,7.6164068,/content/internet/plc/leisure-holidays/de/schulen/schlauchboot-abenteuer-aare.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/AareRafting.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Thun District,"{'lat': 46.7634284, 'lng': 7.6164068}",8507100,Thun,Thun,TRUE,
idsbbc50881,Swiss Science Center Technorama.,Swiss Science Center Technorama.,47.5139759,8.7643733,/content/internet/plc/leisure-holidays/de/tagesausflug/swiss-science-center-technorama/swiss-science-center-technorama-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/SwissScienceCenterTechnorama.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Winterthur,"{'lat': 47.5139759, 'lng': 8.7643733}",8590950,"Winterthur, Guggenbühl",Oberwinterthur (Kreis 2) / Guggenbuehl,FALSE,
idsbbed9896,Kambly Erlebnis.,Kambly Erlebnis.,46.9231499,7.8444901,/content/internet/plc/leisure-holidays/de/tagesausflug/kambly-erlebnis/kambly-erlebnis-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/KamblyErlebnis.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Emmental District,"{'lat': 46.9231499, 'lng': 7.8444901}",8508208,Trubschachen,Trubschachen,TRUE,
idsbb7978ec,Bergabenteuer Engelberg-Trübsee.,Bergabenteuer Engelberg-Trübsee.,46.7944762,8.38993,/content/internet/plc/leisure-holidays/de/tagesausflug/engelberg-truebsee.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Engelberg-Truebseel.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Obwalden,Obwalden,"{'lat': 46.7944762, 'lng': 8.38993}",8508399,Engelberg,Engelberg,TRUE,
idsbb3accca,Besucherzentrum Chocolat Frey.,Besucherzentrum Chocolat Frey.,47.387142,8.088041,/content/internet/plc/leisure-holidays/de/tagesausflug/besucherzentrum-chocolat-frey/besucherzentrum-chocolat-frey-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/sommerwelle18/familien/Chocolat_Frey_Key_Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Aargau,Bezirk Aarau,"{'lat': 47.387142, 'lng': 8.088041}",8509404,Buchs SG,Buchs,FALSE,
idsbb93ab5f,Wasserparadies aquabasilea Pratteln.,Wasserparadies aquabasilea Pratteln.,47.5183198,7.6919889,/content/internet/plc/leisure-holidays/de/tagesausflug/aquabasilea/aquabasilea-sommer.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Aquabasilea_sommer19.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Basel-Landschaft,Bezirk Liestal,"{'lat': 47.5183198, 'lng': 7.6919889}",8500021,Pratteln,Pratteln,TRUE,
idsbb8b2712,Aquaparc Le Bouveret.,Aquaparc Le Bouveret.,46.390043,6.862421,/content/internet/plc/leisure-holidays/de/tagesausflug/aquaparc-le-bouveret.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/sharedimages/ff/Aquaparc-Le-Bouveret.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Valais,Monthey District,"{'lat': 46.390043, 'lng': 6.862421}",8592916,"Genève, Valais",Port-Valais,FALSE,n
idsbb35c7fc,Jumpark Trampoline Indoor.,Jumpark Trampoline Indoor.,46.786476,6.6252153,/content/internet/plc/leisure-holidays/de/tagesausflug/jumpark-trampoline-indoor.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/jumpark-yverdon.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Vaud,Jura-Nord vaudois District,"{'lat': 46.786476, 'lng': 6.6252153}",8581804,"Montagny, Les Arbognes",Montagny,FALSE,
idsbb1c072d,Gurten – der Freizeitberg.,Gurten – der Freizeitberg.,46.9277623,7.4460188,/content/internet/plc/leisure-holidays/de/tagesausflug/gurten.mapteaser.html,SBB_lh_games_fun,Spiel_&_Spass,/content/dam/internet/upload/raw/images/Gurten_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Bern-Mittelland District,"{'lat': 46.9277623, 'lng': 7.4460188}",8507000,Bern,Bern,TRUE,
idsbbf5de1e,Zürichsee-Schifffahrt.,Zürichsee-Schifffahrt.,47.3659493,8.54236364,/content/internet/plc/leisure-holidays/de/tagesausflug/zuerichsee-schifffahrt.mapteaser.html,SBB_lh_rail_boat,Bahn_&_Schiff,/content/dam/internet/upload/raw/images/ms_albis_2.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Zurich,Bezirk Zuerich,"{'lat': 47.3659493, 'lng': 8.54236364}",8530813,Zürich Kreuzplatz,Zuerich (Kreis 1),FALSE,
idsbb0b225a,Aussichtsberg Hoher Kasten.,Aussichtsberg Hoher Kasten.,47.2834865,9.4851199,/content/internet/plc/leisure-holidays/de/tagesausflug/aussichtsberg-hoher-kasten/aussichtsberg-hoher-kasten-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/AussichtsbergHoherKasten_ver.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Saint Gallen,Wahlkreis Werdenberg,"{'lat': 47.2834865, 'lng': 9.4851199}",8509690,"Sennwald, Post",Sennwald,FALSE,
idsbb5a5fbc,Der Niesen: die Schweizer Pyramide.,Der Niesen: die Schweizer Pyramide.,46.6462,7.65239,/content/internet/plc/leisure-holidays/de/tagesausflug/niesen.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Niesen.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Frutigen-Niedersimmental District,"{'lat': 46.6462, 'lng': 7.65239}",8507298,Wimmis,Wimmis,TRUE,
idsbbc24e3b,Titlis-Gletscherausflug.,Titlis-Gletscherausflug.,46.772048,8.4377704,/content/internet/plc/leisure-holidays/de/tagesausflug/titlis-gletscherausflug/titlis-gletscherausflug-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/Titlis_Gletscherausflug.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Obwalden,Obwalden,"{'lat': 46.772048, 'lng': 8.4377704}",8508399,Engelberg,Engelberg,TRUE,
idsbb3dcdc6,Weissenstein: Solothurner Wanderparadies mit Weitblick.,Weissenstein: Solothurner Wanderparadies mit Weitblick.,47.2525,7.51052,/content/internet/plc/leisure-holidays/de/schulen/weissenstein-solothurner-wanderparadies-mit-weitblick.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/weissenstein-wanderweg-solothurn.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Solothurn,Bezirk Thal,"{'lat': 47.2525, 'lng': 7.51052}",8572337,"Welschenrohr, Zelgli",Welschenrohr,FALSE,
idsbb8d7984,E-Bike-Tour zum Creux du Van.,E-Bike-Tour zum Creux du Van.,46.9552556,6.7217942,/content/internet/plc/leisure-holidays/de/tagesausflug/e-bike-tour-zum-creux-du-van.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/sommerwelle18/destinations-loisirs/Creux_du_Van_e-bike.JPG/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Neuchatel,Le Locle District,"{'lat': 46.9552556, 'lng': 6.7217942}",8504388,Les Ponts-de-Martel,Les Ponts-de-Martel,TRUE,
idsbbc68e89,Alpenperle Brienzer Rothorn.,Alpenperle Brienzer Rothorn.,46.7871,8.04692,/content/internet/plc/leisure-holidays/de/tagesausflug/brienzer-rothorn.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/BrienzerRothorn.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Bern,Interlaken-Oberhasli District,"{'lat': 46.7871, 'lng': 8.04692}",8508305,Brienz,Brienz,TRUE,
idsbb1472e9,Urner Seilbahn-Eldorado.,Urner Seilbahn-Eldorado.,46.8820732,8.6413922,/content/internet/plc/leisure-holidays/de/tagesausflug/urner-seilbahn-eldorado.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/uritourismus_201753.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Uri,Uri,"{'lat': 46.8820732, 'lng': 8.6413922}",8505113,Altdorf,Altdorf,TRUE,
idsbb32e2eb,Ausflugsparadies Stoos.,Ausflugsparadies Stoos.,46.9834824,8.665212,/content/internet/plc/leisure-holidays/de/tagesausflug/ausflugsparadies-stoos.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/upload/raw/images/StoosFronalpstockSommer.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Schwyz,Bezirk Schwyz,"{'lat': 46.9834824, 'lng': 8.665212}",8505096,"Ibach, Erlen",Ibach,FALSE,
idsbb4b54da,Pilatus.,Pilatus.,46.9794705,8.2548011,/content/internet/plc/leisure-holidays/de/tagesausflug/pilatus-moglichkeiten-ueber-meer/pilatus-moglichkeiten-ueber-meer-sommer.mapteaser.html,SBB_lh_mountains_views,Berge_&_Aussicht,/content/dam/internet/sharedimages/ff/Pilatus-Key-Visual.jpg/_jcr_content/renditions/cq5dam.web.1280.1280.jpeg,Obwalden,Obwalden,"{'lat': 46.9794705, 'lng': 8.2548011}",8508316,Alpnach Dorf,Alpnach,FALSE,
